year,category,sequence,shortname,circuit_name,rider,rider_name,team_name,bike_name,position,points,number,country,speed,time
2018,MotoGP,8,NED,Assen,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,12,4,44,ES,170.7,+15.876
2018,MotoGP,8,NED,Assen,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,13,3,41,ES,170.7,+15.986
2018,MotoGP,8,NED,Assen,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,14,2,45,GB,170.7,+16.019
2018,MotoGP,8,NED,Assen,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,15,1,26,ES,170.7,+16.043
2018,MotoGP,8,NED,Assen,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,16,0,53,ES,170.7,+16.416
2018,MotoGP,8,NED,Assen,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,17,0,38,GB,169.8,+29.073
2018,MotoGP,8,NED,Assen,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,18,0,55,MY,169.5,+33.824
2018,MotoGP,8,NED,Assen,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,19,0,30,JP,169.6,+34.037
2018,MotoGP,8,NED,Assen,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,20,0,12,CH,168.5,+47.853
2018,MotoGP,8,NED,Assen,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,-1,0,9,IT,170.9,9 Laps
2018,MotoGP,8,NED,Assen,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,-1,0,10,BE,156.7,9 Laps
2018,MotoGP,8,NED,Assen,2160,"Abraham, Karel",Angel Nieto Team,Ducati,-1,0,17,CZ,165.9,15 Laps
2018,Moto2,8,NED,Assen,2499,"Bagnaia, Francesco",SKY Racing Team VR46,Kalex,1,25,42,IT,165.5,39'30.436
2018,Moto2,8,NED,Assen,2563,"Quartararo, Fabio",Lightech - Speed Up Racing,Speed Up,2,20,20,FR,165.4,+1.748
2018,Moto2,8,NED,Assen,2475,"Marquez, Alex","EG 0,0 Marc VDS",Kalex,3,16,73,ES,165.3,+2.179
2018,Moto2,8,NED,Assen,2308,"Schrotter, Marcel",Dynavolt Intact GP,Kalex,4,13,23,DE,165.2,+4.094
2018,Moto2,8,NED,Assen,2585,"Mir, Joan","EG 0,0 Marc VDS",Kalex,5,11,36,ES,165.2,+4.342
2018,Moto2,8,NED,Assen,2429,"Oliveira, Miguel",Red Bull KTM Ajo,KTM,6,10,44,PT,165.1,+5.230
2018,Moto2,8,NED,Assen,2450,"Binder, Brad",Red Bull KTM Ajo,KTM,7,9,41,ZA,164.8,+9.568
2018,Moto2,8,NED,Assen,2520,"Marini, Luca",SKY Racing Team VR46,Kalex,8,8,10,IT,164.8,+9.960
2018,Moto2,8,NED,Assen,2532,"Lowes, Sam",Swiss Innovative Investors,KTM,9,7,22,GB,164.5,+14.133
2018,Moto2,8,NED,Assen,2507,"Locatelli, Andrea",Italtrans Racing Team,Kalex,10,6,5,IT,164.5,+14.332
2018,Moto2,8,NED,Assen,2130,"Pasini, Mattia",Italtrans Racing Team,Kalex,11,5,54,IT,164.2,+18.525
2018,Moto2,8,NED,Assen,2615,"Fernandez, Augusto",Pons HP40,Kalex,12,4,40,ES,164.1,+20.297
2018,Moto2,8,NED,Assen,2488,"Navarro, Jorge",Federal Oil Gresini Moto2,Kalex,13,3,9,ES,164.1,+20.867
2018,Moto2,8,NED,Assen,2245,"Aegerter, Dominique",Kiefer Racing,KTM,14,2,77,CH,163.6,+27.394
2018,Moto2,8,NED,Assen,2064,"Corsi, Simone",Tasca Racing Scuderia Moto2,Kalex,15,1,24,IT,163.5,+28.424
2018,Moto2,8,NED,Assen,2597,"Lecuona, Iker",Swiss Innovative Investors,KTM,16,0,27,ES,163.5,+28.505
2018,Moto2,8,NED,Assen,2590,"Bendsneyder, Bo",Tech 3 Racing,Tech 3,17,0,64,NL,163.6,+28.674
2018,Moto2,8,NED,Assen,2553,"Gardner, Remy",Tech 3 Racing,Tech 3,18,0,87,AU,163.5,+28.888
2018,Moto2,8,NED,Assen,2579,"Pawi, Khairul Idham",IDEMITSU Honda Team Asia,Kalex,19,0,89,MY,163.5,+29.441
2018,Moto2,8,NED,Assen,2432,"Odendaal, Steven",NTS RW Racing GP,NTS,20,0,4,ZA,162.8,+39.321
2018,Moto2,8,NED,Assen,2620,"Roberts, Joe",NTS RW Racing GP,NTS,21,0,16,US,162.8,+39.407
2018,Moto2,8,NED,Assen,2387,"Viñales, Isaac",SAG Team,Kalex,22,0,32,ES,162.8,+39.750
2018,Moto2,8,NED,Assen,2506,"Danilo, Jules",Nashi Argan SAG Team,Kalex,23,0,95,FR,162.2,+48.946
2018,Moto2,8,NED,Assen,2476,"Granado, Eric",Forward Racing Team,Suter,24,0,51,BR,162.2,+48.976
2018,Moto2,8,NED,Assen,2551,"Fuligni, Federico",Tasca Racing Scuderia Moto2,Kalex,25,0,21,IT,159.6,+1'27.879
2018,Moto2,8,NED,Assen,2502,"Baldassarri, Lorenzo",Pons HP40,Kalex,26,0,7,IT,158.0,1 Lap
2018,Moto2,8,NED,Assen,2470,"Fenati, Romano",Marinelli Snipers Team,Kalex,-1,0,13,IT,164.6,4 Laps
2018,Moto2,8,NED,Assen,2573,"Vierge, Xavi",Dynavolt Intact GP,Kalex,-1,0,97,ES,164.5,15 Laps
2018,Moto2,8,NED,Assen,2569,"Manzi, Stefano",Forward Racing Team,Suter,-1,0,62,IT,162.5,18 Laps
2018,Moto2,8,NED,Assen,2396,"Kent, Danny",Lightech - Speed Up Racing,Speed Up,-4,0,52,GB,,0 Lap
2018,Moto3,8,NED,Assen,2564,"Martin, Jorge",Del Conca Gresini Moto3,Honda,1,25,88,ES,158.0,37'56.485
2018,Moto3,8,NED,Assen,2591,"Canet, Aron","Estrella Galicia 0,0",Honda,2,20,44,ES,157.9,+0.665
2018,Moto3,8,NED,Assen,2535,"Bastianini, Enea",Leopard Racing,Honda,3,16,33,IT,157.9,+0.718
2018,Moto3,8,NED,Assen,2622,"Masia, Jaume",Bester Capital Dubai,KTM,4,13,5,ES,157.2,+10.842
2018,Moto3,8,NED,Assen,2364,"Kornfeil, Jakub",Redox PruestelGP,KTM,5,11,84,CZ,157.2,+10.953
2018,Moto3,8,NED,Assen,2574,"Dalla Porta, Lorenzo",Leopard Racing,Honda,6,10,48,IT,157.2,+11.321
2018,Moto3,8,NED,Assen,2565,"Binder, Darryn",Red Bull KTM Ajo,KTM,7,9,40,ZA,157.2,+11.343
2018,Moto3,8,NED,Assen,2541,"Rodrigo, Gabriel",RBA BOE Skull Rider,KTM,8,8,19,AR,157.2,+11.737
2018,Moto3,8,NED,Assen,2587,"Di Giannantonio, Fabio",Del Conca Gresini Moto3,Honda,9,7,21,IT,157.2,+11.756
2018,Moto3,8,NED,Assen,2540,"Ramirez, Marcos",Bester Capital Dubai,KTM,10,6,42,ES,157.2,+11.766
2018,Moto3,8,NED,Assen,2586,"Bulega, Nicolo",SKY Racing Team VR46,KTM,11,5,8,IT,157.2,+11.777
2018,Moto3,8,NED,Assen,2621,"Foggia, Dennis",SKY Racing Team VR46,KTM,12,4,10,IT,157.1,+15.973
2018,Moto3,8,NED,Assen,2566,"Suzuki, Tatsuki",SIC58 Squadra Corse,Honda,13,3,24,JP,156.4,+23.283
2018,Moto3,8,NED,Assen,2561,"Arenas, Albert",Angel Nieto Team Moto3,KTM,14,2,75,ES,156.3,+23.767
2018,Moto3,8,NED,Assen,2473,"Antonelli, Niccolò",SIC58 Squadra Corse,Honda,15,1,23,IT,156.3,+23.827
2018,Moto3,8,NED,Assen,2610,"Toba, Kaito",Honda Team Asia,Honda,16,0,27,JP,156.3,+23.850
2018,Moto3,8,NED,Assen,2611,"Arbolino, Tony",Marinelli Snipers Team,Honda,17,0,14,IT,156.3,+24.040
2018,Moto3,8,NED,Assen,2494,"Oettl, Philipp",Sudmetal Schedl GP Racing,KTM,18,0,65,DE,156.3,+25.802
2018,Moto3,8,NED,Assen,2603,"Sasaki, Ayumu",Petronas Sprinta Racing,Honda,19,0,71,JP,156.1,+27.097
2018,Moto3,8,NED,Assen,2633,"Masaki, Kazuki",RBA BOE Skull Rider,KTM,20,0,22,JP,156.1,+27.196
2018,Moto3,8,NED,Assen,2592,"Norrodin, Adam",Petronas Sprinta Racing,Honda,21,0,7,MY,156.1,+27.260
2018,Moto3,8,NED,Assen,2609,"Atiratphuvapat, Nakarin",Honda Team Asia,Honda,22,0,41,TH,156.1,+27.403
2018,Moto3,8,NED,Assen,2639,"Ogura, Ai",Asia Talent Team,Honda,23,0,32,JP,156.1,+27.644
2018,Moto3,8,NED,Assen,2504,"Loi, Livio",Reale Avintia Academy 77,KTM,24,0,11,BE,156.0,+28.039
2018,Moto3,8,NED,Assen,2636,"Lopez, Alonso","Estrella Galicia 0,0",Honda,25,0,72,ES,156.1,+30.519
2018,Moto3,8,NED,Assen,2509,"Migno, Andrea",Angel Nieto Team Moto3,KTM,26,0,16,IT,155.6,+34.938
2018,Moto3,8,NED,Assen,2644,"Nepa, Stefano",CIP - Green Power,KTM,27,0,81,IT,154.4,+52.070
2018,Moto3,8,NED,Assen,2618,"Van De Lagemaat, Ryan",Lamotec Lagemaat Racing,KTM,28,0,18,NL,149.7,1 Lap
2018,Moto3,8,NED,Assen,2567,"Bezzecchi, Marco",Redox PruestelGP,KTM,-1,0,12,IT,157.8,1 Lap
2018,Moto3,8,NED,Assen,2423,"Mcphee, John",CIP - Green Power,KTM,-1,0,17,GB,157.8,2 Laps
2018,MotoGP,9,GER,Sachsenring,2293,"Marquez, Marc",Repsol Honda Team,Honda,1,25,93,ES,160.8,41'05.019
2018,MotoGP,9,GER,Sachsenring,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,2,20,46,IT,160.6,+2.196
2018,MotoGP,9,GER,Sachsenring,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,3,16,25,ES,160.6,+2.776
2018,MotoGP,9,GER,Sachsenring,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,4,13,9,IT,160.6,+3.376
2018,MotoGP,9,GER,Sachsenring,2059,"Bautista, Alvaro",Angel Nieto Team,Ducati,5,11,19,ES,160.5,+5.183
2018,MotoGP,9,GER,Sachsenring,2058,"Lorenzo, Jorge",Ducati Team,Ducati,6,10,99,ES,160.4,+5.780
2018,MotoGP,9,GER,Sachsenring,2055,"Dovizioso, Andrea",Ducati Team,Ducati,7,9,4,IT,160.3,+7.941
2018,MotoGP,9,GER,Sachsenring,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,8,8,26,ES,160.0,+12.711
2018,MotoGP,9,GER,Sachsenring,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,9,7,5,FR,159.9,+14.428
2018,MotoGP,9,GER,Sachsenring,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,10,6,38,GB,159.4,+21.474
2018,MotoGP,9,GER,Sachsenring,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,11,5,55,MY,159.1,+25.809
2018,MotoGP,9,GER,Sachsenring,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,12,4,29,IT,159.1,+25.963
2018,MotoGP,9,GER,Sachsenring,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,13,3,53,ES,158.9,+29.040
2018,MotoGP,9,GER,Sachsenring,2445,"Miller, Jack",Alma Pramac Racing,Ducati,14,2,43,AU,158.9,+29.325
2018,MotoGP,9,GER,Sachsenring,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,15,1,45,GB,158.6,+34.123
2018,MotoGP,9,GER,Sachsenring,2174,"Bradl, Stefan","EG 0,0 Marc VDS",Honda,16,0,6,DE,158.3,+38.207
2018,MotoGP,9,GER,Sachsenring,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,17,0,12,CH,157.6,+49.369
2018,MotoGP,9,GER,Sachsenring,2160,"Abraham, Karel",Angel Nieto Team,Ducati,18,0,17,CZ,156.9,+1'01.022
2018,MotoGP,9,GER,Sachsenring,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,19,0,10,BE,155.9,+1'16.692
2018,MotoGP,9,GER,Sachsenring,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,-1,0,35,GB,160.4,21 Laps
2018,MotoGP,9,GER,Sachsenring,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,-1,0,30,JP,158.5,26 Laps
2018,MotoGP,9,GER,Sachsenring,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,-4,0,42,ES,,0 Lap
2018,MotoGP,9,GER,Sachsenring,2218,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,-4,0,44,ES,,0 Lap
2018,Moto2,9,GER,Sachsenring,2450,"Binder, Brad",Red Bull KTM Ajo,KTM,1,25,41,ZA,155.0,39'46.306
2018,Moto2,9,GER,Sachsenring,2585,"Mir, Joan","EG 0,0 Marc VDS",Kalex,2,20,36,ES,155.0,+0.779
2018,Moto2,9,GER,Sachsenring,2520,"Marini, Luca",SKY Racing Team VR46,Kalex,3,16,10,IT,155.0,+0.933
2018,Moto2,9,GER,Sachsenring,2429,"Oliveira, Miguel",Red Bull KTM Ajo,KTM,4,13,44,PT,154.9,+2.143
2018,Moto2,9,GER,Sachsenring,2532,"Lowes, Sam",Swiss Innovative Investors,KTM,5,11,22,GB,154.6,+6.376
2018,Moto2,9,GER,Sachsenring,2308,"Schrotter, Marcel",Dynavolt Intact GP,Kalex,6,10,23,DE,154.6,+6.513
2018,Moto2,9,GER,Sachsenring,2573,"Vierge, Xavi",Dynavolt Intact GP,Kalex,7,9,97,ES,154.0,+15.544
2018,Moto2,9,GER,Sachsenring,2064,"Corsi, Simone",Tasca Racing Scuderia Moto2,Kalex,8,8,24,IT,154.0,+15.674
2018,Moto2,9,GER,Sachsenring,2563,"Quartararo, Fabio",MB Conveyors - Speed Up Racing,Speed Up,9,7,20,FR,154.0,+16.004
2018,Moto2,9,GER,Sachsenring,2488,"Navarro, Jorge",Federal Oil Gresini Moto2,Kalex,10,6,9,ES,154.0,+16.005
2018,Moto2,9,GER,Sachsenring,2553,"Gardner, Remy",Tech 3 Racing,Tech 3,11,5,87,AU,153.9,+16.596
2018,Moto2,9,GER,Sachsenring,2499,"Bagnaia, Francesco",SKY Racing Team VR46,Kalex,12,4,42,IT,153.9,+17.304
2018,Moto2,9,GER,Sachsenring,2475,"Marquez, Alex","EG 0,0 Marc VDS",Kalex,13,3,73,ES,153.9,+17.458
2018,Moto2,9,GER,Sachsenring,2245,"Aegerter, Dominique",Kiefer Racing,KTM,14,2,77,CH,153.8,+18.138
2018,Moto2,9,GER,Sachsenring,2615,"Fernandez, Augusto",Pons HP40,Kalex,15,1,40,ES,153.5,+23.816
2018,Moto2,9,GER,Sachsenring,2470,"Fenati, Romano",Marinelli Snipers Team,Kalex,16,0,13,IT,153.4,+24.611
2018,Moto2,9,GER,Sachsenring,2579,"Pawi, Khairul Idham",IDEMITSU Honda Team Asia,Kalex,17,0,89,MY,153.4,+25.617
2018,Moto2,9,GER,Sachsenring,2432,"Odendaal, Steven",NTS RW Racing GP,NTS,18,0,4,ZA,153.2,+28.019
2018,Moto2,9,GER,Sachsenring,2597,"Lecuona, Iker",Swiss Innovative Investors,KTM,19,0,27,ES,153.2,+28.173
2018,Moto2,9,GER,Sachsenring,2590,"Bendsneyder, Bo",Tech 3 Racing,Tech 3,20,0,64,NL,152.7,+36.398
2018,Moto2,9,GER,Sachsenring,2476,"Granado, Eric",Forward Racing Team,Suter,21,0,51,BR,152.4,+40.199
2018,Moto2,9,GER,Sachsenring,2620,"Roberts, Joe",NTS RW Racing GP,NTS,22,0,16,US,152.4,+41.509
2018,Moto2,9,GER,Sachsenring,2551,"Fuligni, Federico",Tasca Racing Scuderia Moto2,Kalex,23,0,21,IT,151.0,+1'04.024
2018,Moto2,9,GER,Sachsenring,2638,"Cardelus, Xavi",Team Stylobike,Kalex,24,0,18,AD,144.5,1 Lap
2018,Moto2,9,GER,Sachsenring,2569,"Manzi, Stefano",Forward Racing Team,Suter,25,0,62,IT,112.7,7 Laps
2018,Moto2,9,GER,Sachsenring,2387,"Viñales, Isaac",SAG Team,Kalex,-1,0,32,ES,151.8,12 Laps
2018,Moto2,9,GER,Sachsenring,2396,"Kent, Danny",MB Conveyors - Speed Up Racing,Speed Up,-1,0,52,GB,153.8,21 Laps
2018,Moto2,9,GER,Sachsenring,2530,"Nagashima, Tetsuta",IDEMITSU Honda Team Asia,Kalex,-1,0,45,JP,151.3,24 Laps
2018,Moto2,9,GER,Sachsenring,2502,"Baldassarri, Lorenzo",Pons HP40,Kalex,-1,0,7,IT,152.7,26 Laps
2018,Moto2,9,GER,Sachsenring,2130,"Pasini, Mattia",Italtrans Racing Team,Kalex,-1,0,54,IT,153.6,27 Laps
2018,Moto2,9,GER,Sachsenring,2507,"Locatelli, Andrea",Italtrans Racing Team,Kalex,-1,0,5,IT,149.5,27 Laps
2018,Moto2,9,GER,Sachsenring,2506,"Danilo, Jules",Nashi Argan SAG Team,Kalex,-2,0,95,FR,,0 Lap
2018,Moto3,9,GER,Sachsenring,2564,"Martin, Jorge",Del Conca Gresini Moto3,Honda,1,25,88,ES,150.1,39'36.427
2018,Moto3,9,GER,Sachsenring,2567,"Bezzecchi, Marco",Redox PruestelGP,KTM,2,20,12,IT,149.9,+2.515
2018,Moto3,9,GER,Sachsenring,2423,"Mcphee, John",CIP - Green Power,KTM,3,16,17,GB,149.9,+2.571
2018,Moto3,9,GER,Sachsenring,2540,"Ramirez, Marcos",Bester Capital Dubai,KTM,4,13,42,ES,149.9,+2.936
2018,Moto3,9,GER,Sachsenring,2591,"Canet, Aron","Estrella Galicia 0,0",Honda,5,11,44,ES,149.9,+3.028
2018,Moto3,9,GER,Sachsenring,2622,"Masia, Jaume",Bester Capital Dubai,KTM,6,10,5,ES,149.9,+3.341
2018,Moto3,9,GER,Sachsenring,2364,"Kornfeil, Jakub",Redox PruestelGP,KTM,7,9,84,CZ,149.9,+3.532
2018,Moto3,9,GER,Sachsenring,2494,"Oettl, Philipp",Sudmetal Schedl GP Racing,KTM,8,8,65,DE,149.8,+4.886
2018,Moto3,9,GER,Sachsenring,2605,"Fernandez, Raul",Red Bull KTM Ajo,KTM,9,7,25,ES,149.8,+5.383
2018,Moto3,9,GER,Sachsenring,2603,"Sasaki, Ayumu",Petronas Sprinta Racing,Honda,10,6,71,JP,149.8,+5.486
2018,Moto3,9,GER,Sachsenring,2592,"Norrodin, Adam",Petronas Sprinta Racing,Honda,11,5,7,MY,149.7,+5.610
2018,Moto3,9,GER,Sachsenring,2509,"Migno, Andrea",Angel Nieto Team Moto3,KTM,12,4,16,IT,149.5,+9.938
2018,Moto3,9,GER,Sachsenring,2574,"Dalla Porta, Lorenzo",Leopard Racing,Honda,13,3,48,IT,149.5,+10.027
2018,Moto3,9,GER,Sachsenring,2586,"Bulega, Nicolo",SKY Racing Team VR46,KTM,14,2,8,IT,149.4,+10.360
2018,Moto3,9,GER,Sachsenring,2633,"Masaki, Kazuki",RBA BOE Skull Rider,KTM,15,1,22,JP,149.4,+10.467
2018,Moto3,9,GER,Sachsenring,2473,"Antonelli, Niccolò",SIC58 Squadra Corse,Honda,16,0,23,IT,149.4,+11.514
2018,Moto3,9,GER,Sachsenring,2611,"Arbolino, Tony",Marinelli Snipers Team,Honda,17,0,14,IT,149.4,+11.712
2018,Moto3,9,GER,Sachsenring,2610,"Toba, Kaito",Honda Team Asia,Honda,18,0,27,JP,148.8,+20.039
2018,Moto3,9,GER,Sachsenring,2621,"Foggia, Dennis",SKY Racing Team VR46,KTM,19,0,10,IT,148.2,+31.237
2018,Moto3,9,GER,Sachsenring,2537,"Grünwald, Luca",Freudenberg Racing Team,KTM,20,0,43,DE,148.1,+32.768
2018,Moto3,9,GER,Sachsenring,2644,"Nepa, Stefano",CIP - Green Power,KTM,21,0,81,IT,147.6,+41.058
2018,Moto3,9,GER,Sachsenring,2541,"Rodrigo, Gabriel",RBA BOE Skull Rider,KTM,-1,0,19,AR,149.8,3 Laps
2018,Moto3,9,GER,Sachsenring,2639,"Ogura, Ai",Asia Talent Team,Honda,-1,0,32,JP,149.8,3 Laps
2018,Moto3,9,GER,Sachsenring,2535,"Bastianini, Enea",Leopard Racing,Honda,-1,0,33,IT,149.7,5 Laps
2018,Moto3,9,GER,Sachsenring,2636,"Lopez, Alonso","Estrella Galicia 0,0",Honda,-1,0,72,ES,149.7,5 Laps
2018,Moto3,9,GER,Sachsenring,2561,"Arenas, Albert",Angel Nieto Team Moto3,KTM,-1,0,75,ES,149.8,7 Laps
2018,Moto3,9,GER,Sachsenring,2606,"Perez, Vicente",Reale Avintia Academy 77,KTM,-1,0,77,ES,148.0,9 Laps
2018,Moto3,9,GER,Sachsenring,2609,"Atiratphuvapat, Nakarin",Honda Team Asia,Honda,-1,0,41,TH,148.1,11 Laps
2018,Moto3,9,GER,Sachsenring,2587,"Di Giannantonio, Fabio",Del Conca Gresini Moto3,Honda,-1,0,21,IT,149.9,12 Laps
2018,Moto3,9,GER,Sachsenring,2566,"Suzuki, Tatsuki",SIC58 Squadra Corse,Honda,-1,0,24,JP,148.9,22 Laps
2018,MotoGP,10,CZE,Brno,2055,"Dovizioso, Andrea",Ducati Team,Ducati,1,25,4,IT,165.5,41'07.728
2018,MotoGP,10,CZE,Brno,2058,"Lorenzo, Jorge",Ducati Team,Ducati,2,20,99,ES,165.5,+0.178
2018,MotoGP,10,CZE,Brno,2293,"Marquez, Marc",Repsol Honda Team,Honda,3,16,93,ES,165.4,+0.368
2018,MotoGP,10,CZE,Brno,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,4,13,46,IT,165.3,+2.902
2018,MotoGP,10,CZE,Brno,2425,"Crutchlow, Cal",LCR Honda CASTROL,Honda,5,11,35,GB,165.3,+2.958
2018,MotoGP,10,CZE,Brno,2464,"Petrucci, Danilo",Alma Pramac Racing,Ducati,6,10,9,IT,165.2,+3.768
2018,MotoGP,10,CZE,Brno,2330,"Zarco, Johann",Monster Yamaha Tech 3,Yamaha,7,9,5,FR,165.1,+6.159
2018,MotoGP,10,CZE,Brno,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,8,8,26,ES,165.0,+7.479
2018,MotoGP,10,CZE,Brno,2059,"Bautista, Alvaro",Angel Nieto Team,Ducati,9,7,19,ES,165.0,+7.575
2018,MotoGP,10,CZE,Brno,2158,"Iannone, Andrea",Team SUZUKI ECSTAR,Suzuki,10,6,29,IT,164.9,+8.326
2018,MotoGP,10,CZE,Brno,2471,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,11,5,42,ES,164.9,+8.653
2018,MotoGP,10,CZE,Brno,2445,"Miller, Jack",Alma Pramac Racing,Ducati,12,4,43,AU,164.4,+16.549
2018,MotoGP,10,CZE,Brno,2517,"Morbidelli, Franco","EG 0,0 Marc VDS",Honda,13,3,21,IT,164.2,+19.603
2018,MotoGP,10,CZE,Brno,2459,"Syahrin, Hafizh",Monster Yamaha Tech 3,Yamaha,14,2,55,MY,164.1,+21.381
2018,MotoGP,10,CZE,Brno,2152,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,15,1,41,ES,163.9,+23.159
2018,MotoGP,10,CZE,Brno,2075,"Luthi, Thomas","EG 0,0 Marc VDS",Honda,16,0,12,CH,163.6,+27.673
2018,MotoGP,10,CZE,Brno,2284,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,17,0,30,JP,163.6,+28.311
2018,MotoGP,10,CZE,Brno,2160,"Abraham, Karel",Angel Nieto Team,Ducati,18,0,17,CZ,162.8,+41.172
2018,MotoGP,10,CZE,Brno,1990,"Guintoli, Sylvain",Team SUZUKI ECSTAR,Suzuki,19,0,50,FR,162.7,+42.411
2018,MotoGP,10,CZE,Brno,2388,"Simeon, Xavier",Reale Avintia Racing,Ducati,20,0,10,BE,162.1,+50.941
2018,MotoGP,10,CZE,Brno,2202,"Rabat, Tito",Reale Avintia Racing,Ducati,-1,0,53,ES,164.2,13 Laps
2018,MotoGP,10,CZE,Brno,2288,"Redding, Scott",Aprilia Racing Team Gresini,Aprilia,-1,0,45,GB,162.1,16 Laps
2018,MotoGP,10,CZE,Brno,2206,"Smith, Bradley",Red Bull KTM Factory Racing,KTM,-1,0,38,GB,36.7,20 Laps
2018,MotoGP,10,CZE,Brno,2428,"Viñales, Maverick",Movistar Yamaha MotoGP,Yamaha,-4,0,25,ES,,0 Lap
2018,MotoGP,10,CZE,Brno,2174,"Bradl, Stefan",HRC Honda Team,Honda,-4,0,6,DE,,0 Lap
2018,Moto2,10,CZE,Brno,2429,"Oliveira, Miguel",Red Bull KTM Ajo,KTM,1,25,44,PT,156.4,39'22.324
2018,Moto2,10,CZE,Brno,2520,"Marini, Luca",SKY Racing Team VR46,Kalex,2,20,10,IT,156.4,+0.070
2018,Moto2,10,CZE,Brno,2499,"Bagnaia, Francesco",SKY Racing Team VR46,Kalex,3,16,42,IT,156.4,+0.525
2018,Moto2,10,CZE,Brno,2502,"Baldassarri, Lorenzo",Pons HP40,Kalex,4,13,7,IT,156.3,+0.745
2018,Moto2,10,CZE,Brno,2573,"Vierge, Xavi",Dynavolt Intact GP,Kalex,5,11,97,ES,156.2,+3.362
2018,Moto2,10,CZE,Brno,2450,"Binder, Brad",Red Bull KTM Ajo,KTM,6,10,41,ZA,156.2,+3.643
2018,Moto2,10,CZE,Brno,2308,"Schrotter, Marcel",Dynavolt Intact GP,Kalex,7,9,23,DE,156.1,+3.694
2018,Moto2,10,CZE,Brno,2488,"Navarro, Jorge",Federal Oil Gresini Moto2,Kalex,8,8,9,ES,156.1,+3.728
2018,Moto2,10,CZE,Brno,2532,"Lowes, Sam",Swiss Innovative Investors,KTM,9,7,22,GB,156.1,+4.038
2018,Moto2,10,CZE,Brno,2130,"Pasini, Mattia",Italtrans Racing Team,Kalex,10,6,54,IT,156.1,+5.030
2018,Moto2,10,CZE,Brno,2563,"Quartararo, Fabio",Boost - Speed Up Racing,Speed Up,11,5,20,FR,156.1,+5.153
2018,Moto2,10,CZE,Brno,2615,"Fernandez, Augusto",Pons HP40,Kalex,12,4,40,ES,156.0,+5.839
2018,Moto2,10,CZE,Brno,2597,"Lecuona, Iker",Swiss Innovative Investors,KTM,13,3,27,ES,155.9,+6.857
2018,Moto2,10,CZE,Brno,2507,"Locatelli, Andrea",Italtrans Racing Team,Kalex,14,2,5,IT,155.8,+9.473
2018,Moto2,10,CZE,Brno,2064,"Corsi, Simone",Tasca Racing Scuderia Moto2,Kalex,15,1,24,IT,155.7,+10.054
2018,Moto2,10,CZE,Brno,2530,"Nagashima, Tetsuta",IDEMITSU Honda Team Asia,Kalex,16,0,45,JP,155.7,+10.626
2018,Moto2,10,CZE,Brno,2245,"Aegerter, Dominique",Kiefer Racing,KTM,17,0,77,CH,155.7,+10.658
2018,Moto2,10,CZE,Brno,2620,"Roberts, Joe",NTS RW Racing GP,NTS,18,0,16,US,155.2,+18.136
2018,Moto2,10,CZE,Brno,2432,"Odendaal, Steven",NTS RW Racing GP,NTS,19,0,4,ZA,155.1,+19.040
2018,Moto2,10,CZE,Brno,2579,"Pawi, Khairul Idham",IDEMITSU Honda Team Asia,Kalex,20,0,89,MY,155.0,+21.334
2018,Moto2,10,CZE,Brno,2641,"Tuuli, Niki",Petronas Sprinta Racing,Kalex,21,0,66,FI,154.6,+28.078
2018,Moto2,10,CZE,Brno,2506,"Danilo, Jules",Nashi Argan SAG Team,Kalex,22,0,95,FR,154.1,+34.570
